codigo;razao;fantasia;cidade;vendedor;estatus;semana;rota
11912;51.998.562 EVA ADRIANA CAMILO COELHO;BAR E MERCEARIA VITORIA;OURO FINO;46;ATIVO;QUA;557
11916;REI DO MARMITEX LTDA;REI DO MARMITEX;ITAPEVA;42;ATIVO;SEG;406
11918;SAYURE TEIXEIRA DA SILVA;CASA DE CARNES JS;EXTREMA;35;ATIVO;TER;852
11919;49.830.139 SANDRO FRAGOSO GONCALVES;LUGA BAO;EXTREMA;40;ATIVO;QUA;402
11923;52.192.472 SEBASTIAO DONIZETI DE CARVALHO;AVENIDA DOS SALGADOS;CAMBUI;33;ATIVO;SEG;101
11924;SM REIS SUPERMERCADOS LTDA;REIS SUPERMERCADOS;EXTREMA;42;ATIVO;SEG;407
11931;52.214.059 GISELE MARIA DO COUTO;BAR E MERCEARIA SAO BENTO;OURO FINO;45;ATIVO;SEG;701
11937;52.257.697 EDSON FELIPE ROSA CAMARGO;EDSON FELIPE ROSA;POUSO ALEGRE;35;ATIVO;QUA;801
11942;VINICIUS FRANCA GALVANI;VINICIUS FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
11943;51.685.229 SELMA MARIA PEREIRA;BAR DA SELMA;TOCOS DO MOJI;35;ATIVO;QUA;801
11948;BIERGARTEN MONTE VERDE LTDA;BIERGARTEN;CAMANDUCAIA;35;ATIVO;SEG;304
11950;DAIANE DE CARVALHO FARIA SORVETES;DAIANE DE C. FARIA SORVETES;CAMANDUCAIA;42;ATIVO;QUA;302
11951;HUGO LEONARDO BACELAR E SILVA;OKEO MINIMERCADO EXTREMA;EXTREMA;42;ATIVO;SEG;407
11953;CLEUZA MARTINS DA ROCHA 09931233842;BARRACA DO TIAO;POUSO ALEGRE;10;ATIVO;SEG;1
11954;51.838.643 JULIANA DE FATIMA PANCERI;TORNEL ADEGA;OURO FINO;46;ATIVO;QUA;557
11956;DENIS APARECIDO DOS SANTOS;DENIS FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
11957;SILVANA GOMES DE MORAES;SILVANA GOMES DE MORAES;CAMANDUCAIA;35;ATIVO;SEG;304
11958;51.208.325 FRANCIELE DOMINGUES DOS SANTOS;FRANDIGO;JACUTINGA;48;ATIVO;SEG;551
11959;VILLALETA MONTE VERDE LTDA;VILLALETA;CAMANDUCAIA;14;ATIVO;SEG;305
11962;IPR IMPACTO POUSADA E RESTAURANTE LTDA;RESTAURANTE E POUSADA IMPACTO;SENADOR AMARAL;13;ATIVO;QUI;751
11965;52.622.034 EVANDRO ZIONE MOREIRA;BAR DAS LOTERIAS;OURO FINO;45;ATIVO;SEG;701
11976;LONDONPRIME ESCOLA DE IDIOMAS;LONDONPRIME ESCOLA DE IDIOMAS;OURO FINO;45;ATIVO;QUA;703
11977;52.549.419 CAROLINA ALMEIDA CAMPOS;SAO MIGUEL ARCANJO UTILIDADES;SENADOR AMARAL;13;ATIVO;QUI;751
11978;MAYARA RAFAELA PEREIRA REZENDE;STUDIO ACTION CT;CAMBUI;33;ATIVO;QUI;103
11979;52.252.857 LUCIMARA GONCALVES DIAS;EMPORIO PHYSALIS CAMBUI;CAMBUI;33;ATIVO;QUI;103
11984;39.707.967 MATHEUS FELIPE DE MELO PEREIRA;POLAR GELADINHOS GOURMET;BORDA DA MATA;46;ATIVO;QUI;202
11989;53.029.977 MICHELI MARIA GOMES;MICHELI MARIA GOMES;OURO FINO;46;ATIVO;QUA;557
11990;MERCADO COUTINHO LTDA;MERCADO COUTINHO;MONTE SIAO;47;ATIVO;TER;600
11991;50.869.451 DEVISON DA SILVA QUEIROZ;MARTINS SALGADOS;EXTREMA;40;ATIVO;SEG;411
11993;52.435.288 ELAINE CRISTINA MOREIRA DA SILVA;ADEGA IMPERIO;EXTREMA;35;ATIVO;TER;854
11994;ADEMIR DE ASSIS 70627894615;MOLHOS E CIA;JACUTINGA;46;ATIVO;QUA;557
11996;CAYO LUIZ DE MORAIS 09644836618;PADARIA E MERCEARIA NOVO SABO;EXTREMA;40;ATIVO;SEG;411
11998;SUPERMERCADOS BALEIA LTDA;SUPERMERCADOS BALEIA;OURO FINO;47;ATIVO;SEX;705
12000;SUPERMERCADOS BH COMERCIO DE ALIMENTOS S/A;BH SUPERMERCADO - 553761;OURO FINO;47;ATIVO;SEG;705
12003;RESTAURANTE AROMAS E SABORES LTDA;AROMAS E SABORES;CAMBUI;33;ATIVO;TER;102
12004;TIJOLEIRO DELIVERY LTDA;TIJOLEIRO DELIVERY;JACUTINGA;46;ATIVO;QUA;557
12005;44.564.273 JUNIOR CESAR NETO;JR DISTRIBUIDORA;INCONFIDENTES;46;ATIVO;TER;451
12008;EDUARDO CESAR EXPEDITO COSTA;EDUARDO CESAR FUNCIONARIO;BORDA DA MATA;10;ATIVO;QUI;2
12013;WEVERTON JUNIOR CASSEMIRO GUEDES;WEVERTON VENDEDOR;EXTREMA;10;ATIVO;SEG;2
12015;GUILHERME PEREIRA PAVAN;GUILHERME FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12019;THALES EDUARDO MOREIRA DE SALLES;THALES VENDEDOR FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12022;VITOR HUGO WENCESLAU 02335520652;RIO SUPLEMENTOS;CAMBUI;35;ATIVO;QUI;152
12023;TIA ALICE RESTAURANTE LTDA;TIA ALICE RESTAURANTE;CORREGO DO BOM JESUS;35;ATIVO;QUI;351
12024;MERCADO PONTE SEGURA LTDA;MERCADO PONTE SEGURA;SENADOR AMARAL;13;ATIVO;QUI;502
12025;JEFERSON FREINHAN SIQUEIRA;PADARIA E CONFEITARIA ESTRELA;JACUTINGA;46;ATIVO;QUA;554
12026;EXAL - ADM DE RESTS EMPRESAR E FACILIT LTDA;LEAR CAMANDUCAIA;BETIM;14;ATIVO;QUI;410
12028;HELTON PAZELI CAETANO DE OLIVEIRA;PARADA DE MINAS;CAMANDUCAIA;35;ATIVO;SEG;306
12030;CT HORUS LTDA;CT HORUS;CAMBUI;33;ATIVO;TER;102
12031;GUILHERME DELMORO;BAR DO GORDOR;JACUTINGA;48;ATIVO;SEG;551
12034;53.456.243 MARCIO MARIANO DE GODOI;MARCIO PADEIRO;JACUTINGA;46;ATIVO;QUA;554
12036;MARIELE APARECIDA GOULART 09128081609;MARIELE LANCHES;CAMANDUCAIA;42;ATIVO;QUA;302
12037;SAPORE S.A.;HUTCHINSON;BELO HORIZONTE;14;ATIVO;QUI;410
12040;JANAINA DE LOURDES SOUZA CEZAR;MONTE PIZZAS;MONTE SIAO;48;ATIVO;QUI;602
12041;51.050.105 JOSE SIRINEU DA ROSA;JOSE SIRINEU DA ROSA;CAMBUI;33;ATIVO;QUI;103
12042;RESTAURANTE IMPERIO LTDA;RESTAURANTE IMPERIO;EXTREMA;40;ATIVO;SEG;409
12046;RESTAURANTE E LANCHONETE DELICIAS S & A LTDA;DELICIAS S & A;EXTREMA;42;ATIVO;SEG;407
12048;GIANE FRANCISCA BRANDAO DOS SANTOS;LANCHONETE CENTRAL;BOM REPOUSO;13;ATIVO;SEG;151
12049;VALDILENE GODOY DA SILVA;FARMA POPULAR;MUNHOZ;13;ATIVO;TER;651
12050;SALGADERIA POPULAR LTDA;SALGADERIA POPULAR;CAMANDUCAIA;42;ATIVO;QUA;302
12053;EMPORIO E QUEIJARIA DUBOM LTDA;EMPORIO E QUEIJARIA DUBOM;CAMBUI;33;ATIVO;QUA;104
12054;BARBOSA COFFEE LTDA;BARBOSA COFFEE LTDA;CAMANDUCAIA;35;ATIVO;SEG;304
12055;31.597.890 LUANA SILVA DE MORAES;SALGADOS SAO MARCOS;EXTREMA;40;ATIVO;TER;401
12059;MADALENA FABIANA MAFORTE;PESQUEIRO POR DO SOL;CAMBUI;33;ATIVO;SEG;101
12062;SALGADERIA POPULAR LTDA;SALGADERIA POPULAR;EXTREMA;40;ATIVO;QUA;402
12063;53.900.662 MARIA LUCIA PEREIRA CRISPIM;MARIA LUCIA PEREIRA CRISPIM;ESTIVA;35;ATIVO;QUA;801
12065;FARMACENTER EXTREMA LTDA;FARMACENTER EXTREMA;EXTREMA;40;ATIVO;QUA;402
12066;51.681.188 LOIDE FERREIRA BARBOSA;PONTO DA COXINHA GG;CAMANDUCAIA;42;ATIVO;QUI;301
12067;47.781.351 THAIS COSTA PEREIRA;BAR E LANCHONETE COSTA;CAMBUI;35;ATIVO;QUI;152
12068;CAMOES RESTAURANTE LTDA;FRANGO DOURADO;EXTREMA;40;ATIVO;QUA;402
12075;CASA DE CARNES JUNCAL PREMIUM LTDA;CASA DE CARNES PREMIUM;EXTREMA;35;ATIVO;TER;854
12078;54.043.017 SAMANTA DE FATIMA FERRAZ;SAMANTA DE FATIMA FERRAZ;OURO FINO;45;ATIVO;TER;702
12079;51.051.545 FELIPE VILLEGAS VIEIRA;VILLEGAS GASTROBAR;INCONFIDENTES;46;ATIVO;TER;451
12080;R & M SALLES LTDA;CREPEFY CAMBUI;CAMBUI;33;ATIVO;QUI;103
12082;PAULO MESSIAS BRANDAO;PAULO MESSIAS FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12084;53.210.356 LAIZ MARIA OLIVEIRA MOURA;COZINHA DA MARIA;CAMANDUCAIA;35;ATIVO;SEX;307
12085;PESQUEIRO E RESTAURANTE RECANTO DA PAZ LTDA;PESQ E REST RECANTO DA PAZ;EXTREMA;40;ATIVO;TER;401
12086;50.012.675 ANTONIA ELIANA BEZERRA;MINI MERCEARIA;EXTREMA;40;ATIVO;SEG;408
12087;BAR E LANCHONETE OS MARIANO LTDA;BAR E LANCHONETE OS MARIANO;JACUTINGA;48;ATIVO;SEG;552
12090;49.901.388 JOSIVALDO GONCALVES DE LIMA;DO CHEF RESTAURANTE E LANCHO;ITAPEVA;42;ATIVO;TER;501
12092;RAQUEL PEDRO BARBOSA;MERCADO CAROLINE;EXTREMA;13;ATIVO;QUA;853
12093;ALCIONE SOARES MARMITAS;ALCIONE MARMITEX;CAMANDUCAIA;42;ATIVO;QUI;301
12097;DISTRIBUIDORA DE BEBIDAS E GELO MINOR LTDA;DISTRIBUIDORA MINOR;INCONFIDENTES;46;ATIVO;TER;451
12099;ELAINE CRISTINA RUBIO 97296104600;;OURO FINO;45;ATIVO;QUA;703
12100;ALEX DORIVAN DE PAULA 04582449611;PRODUTOS DA ROCA;BORDA DA MATA;35;ATIVO;QUA;801
12102;TURCAO DISTRIBUIDORA DE BEBIDAS E ALIMENTOS LTDA;TURCAO DISTRIBUIDORA;JACUTINGA;48;ATIVO;QUA;553
12103;54.213.789 VANDINISSE BATISTA;;EXTREMA;40;ATIVO;QUI;400
12105;53.599.567 VALMIR ALVES SANTOS;;EXTREMA;40;ATIVO;QUA;402
12106;54.363.955 JOAO BATISTA PEREIRA;CAMPAINHA LANCHES;CAMBUI;33;ATIVO;TER;102
12107;24.448.498 CRISTINA LEOPOLDINA DO NASCIMENTO;PIZZARIA DELIVERY;EXTREMA;40;ATIVO;SEG;408
12108;52.751.977 MARIA SANDRA BESERRA;MERCEARIA MGE;EXTREMA;40;ATIVO;SEG;408
12110;LANCHONETE E PANIFICADORA BOTECO DOS AMIGOS LTDA;LAN E PANIF BOTECO DOS AMIGOS;MONTE SIAO;48;ATIVO;TER;600
12113;54.575.673 LEEMUELL DE SOUZA CARNEIRO;LEEMUELL DE SOUZA CARNEIRO;MUNHOZ;13;ATIVO;TER;651
12114;PADARIA DOCE ENCANTO LTDA;PADARIA DOCE ENCANTO;EXTREMA;40;ATIVO;SEG;408
12120;49.463.244 MARIA LEDA DA SILVA SOUSA;ELIAS SHOW BAR;TOLEDO;13;ATIVO;QUA;853
12123;47.956.524 GABRIEL BARBOSA BAISIGUI;LANCHONETE DO BIEL;OURO FINO;45;ATIVO;QUI;704
12125;LUCAS PEREIRA SILVA MELLO;LUCAS PEREIRA FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12127;MERCEARIA 3R LTDA;MERCEARIA 3R;EXTREMA;40;ATIVO;SEG;408
12128;D.B.P. RESTAURANTE JAPONES LTDA;KAGIK II SUSHI;EXTREMA;40;ATIVO;SEG;411
12129;LIGIA GONCALVES OLIVEIRA GIUDICI;LAMPARINA BOTEQUIM E ARMAZEM;BUENO BRANDAO;46;ATIVO;SEG;250
12131;EMPORIO PORTAL M.V. LTDA.;EMPORIO PORTAL M.V.;CAMANDUCAIA;14;ATIVO;SEG;304
12132;54.462.630 ISAC CARLOS MOREIRA;;BORDA DA MATA;46;ATIVO;QUI;202
12133;CONVENIENCIA CENTRAL LTDA;CONVENIENCIA CENTRAL;MONTE SIAO;48;ATIVO;TER;601
12134;51.510.167 JOSE MARIA ROSA;JOSE MARIA ROSA;CAMBUI;33;ATIVO;QUI;103
12135;14.335.113 ANGELA MARIA CARDOSO DE SA VIEIRA;ANGELA MARIA CARDOSO;EXTREMA;40;ATIVO;QUI;400
12137;LUCAS WELBER FERREIRA DOS SANTOS 11235550605;LUCAS WELBER FERREIRA;CAMBUI;33;ATIVO;TER;102
12139;JOSIELE DE CASSIA DA SILVA;MINIMERCADO E CONVENIENCIA PR;INCONFIDENTES;46;ATIVO;TER;451
12140;DONA NANE MERCADO AUTONOMO LTDA;DONA NANE MERCADO AUTONOMO;ITAPEVA;42;ATIVO;TER;501
12141;SPAL INDUSTRIA BRASILEIRA DE BEBIDAS SA;COCA BETIM 2;BETIM;10;ATIVO;SEX;999
12142;54.801.943 NADIA DA COSTA DANTAS;NADIA DA COSTA DANTAS;CAMBUI;33;ATIVO;QUI;103
12144;JULIANA AMORIM CONFEITARIA LTDA;JULIANA AMORIM CONFEITARIA;CAMBUI;33;ATIVO;QUI;103
12145;MAO LATICINIOS E LANCHONETE LTDA;LATICINIO VOVOZINHA;EXTREMA;40;ATIVO;QUI;400
12151;MARIA APARECIDA DA SILVA 78860920663;MARIA APARECIDA DA SILVA;CORREGO DO BOM JESUS;35;ATIVO;QUI;351
12153;54.641.129 YANN VINYCIUS PEREIRA BUCHINIANI;;BUENO BRANDAO;46;ATIVO;SEG;250
12155;54.946.342 GILBERTO MAGALHAES;LANCHGG;BOM REPOUSO;13;ATIVO;SEG;151
12156;40.601.535ROSELAINE CRISTINA DE SOUZA;R e S ARTESANATO;INCONFIDENTES;46;ATIVO;TER;451
12159;54.378.038 ABEL JOSE MARCAL;ABEL JOSE MARCAL;BORDA DA MATA;46;ATIVO;QUI;204
12160;45.582.664 PRISCILA APARECIDA GONCALVES;CONQUEST TABACARIA;EXTREMA;40;ATIVO;QUA;402
12161;JULIA MARIA DE FREITAS CUNHA;RECANTO DOS AMIGOS PESQUEIRO;TOLEDO;13;ATIVO;QUA;853
12162;CARLOS G. PINHEIRO - CHURRASCO NA BRASA LTDA;CHURRASCO NA BRASA;CAMBUI;33;ATIVO;TER;102
12163;53.467.134 MICHELE PRADO;SENHOR NICO CAFÉ;JACUTINGA;48;ATIVO;SEG;552
12164;MERCADO MOREIRA LTDA;MINI MERCADO MOREIRA;OURO FINO;45;ATIVO;SEG;701
12165;CAJU PIZZARIA LTDA;CAJU PIZZARIA;BOM REPOUSO;13;ATIVO;SEG;151
12166;MORAES COELHO COMERCIO DE CARNES E BEBIDAS LTDA;MORAES COMERCIO DE CARNES E B;EXTREMA;40;ATIVO;SEG;409
12169;WESLEY LESLYE APOLINARIO VASCONCELOS;WESLEY LESLYE APOLINARIO VASC;JACUTINGA;48;ATIVO;QUA;553
12170;JERUSA DOS SANTOS;MERCEARIA GARCIA;OURO FINO;46;ATIVO;QUA;557
12171;RENAN HENRIQUE TEODORO 14012123602;RENAN HENRIQUE TEODORO;CAMBUI;33;ATIVO;QUI;103
12172;ROBSON THIAGO RAMALHO DA SILVA 37705841800;ADEGA DO BINHO PIPAS;EXTREMA;40;ATIVO;SEG;408
12173;LUCAS BENEDITO BELMIRO CUNHA;LUCAS BENEDITO BELMIRO CUNHA;CAMANDUCAIA;42;ATIVO;QUA;302
12174;PAULO ALEXANDRE DO NASCIMENTO;MINIMERCADO MAE RAINHA;BORDA DA MATA;47;ATIVO;QUA;201
12175;53.667.882 DANIELA DONIZETE GONCALVES RODRIGUES;DANIELA DONIZETE GONCALVES;TOCOS DO MOJI;35;ATIVO;QUA;801
12176;ANGELO FERREIRA DA SIVA JUNIOR LTDA;SCOOBY DOO LANCHES;MUNHOZ;13;ATIVO;QUI;751
12177;46.182.876 NATANAEL SILVEIRO DA COSTA;CHOPERIA DO NATA;CORREGO DO BOM JESUS;35;ATIVO;QUI;351
12179;BOLOS E SOBREMESAS VM LTDA;SODIE DOCES;EXTREMA;40;ATIVO;QUA;402
12180;CASSIA SALGADOS LTDA;CASSIA SALGADOS;CAMANDUCAIA;42;ATIVO;QUA;302
12183;SUPERMERCADO GERALDO LTDA;SUPERMERCADO GERALDO;BOM REPOUSO;13;ATIVO;SEG;151
12185;RSP INVESTIMENTOS EM SAUDE, ESPORTE E CULTURA LTDA;VITALIS CLUBE;CAMANDUCAIA;14;ATIVO;SEG;305
12186;RESTAURANTE OSCHIN LTDA;RESTAURANTE OSCHIN;CAMANDUCAIA;14;ATIVO;SEG;305
12191;DENIS LUCIO DE JESUS;DENIS LUCIO DE JESUS;CAMBUI;33;ATIVO;TER;102
12194;JOAO AUGUSTO HIKARI KOKUMAI FIGUEIRA LTDA;BAR DO JOAO;BOM REPOUSO;13;ATIVO;SEG;151
12197;55.265.379 LEANDRA RICARDO DE GODOI;LEANDRA RICARDO DE GODOI;BOM REPOUSO;13;ATIVO;SEG;151
12198;11.976.408 DENIRVAL HENRIQUE SIMOES;;CAMBUI;33;ATIVO;TER;102
12200;THIAGO RODRIGUES PEREIRA;ACOUGUE MENINO DE OURO;ITAPEVA;42;ATIVO;TER;501
12205;J&A SUPERMERCADO LTDA;IMPERIAL SUPERMADO;ITAPEVA;42;ATIVO;TER;501
12208;53.881.011 ADAUTO BENEDITO DE SOUZA;ADAUTO BENEDITO DE SOUZA;CAMANDUCAIA;14;ATIVO;SEG;305
12209;EMPORIO RAIZ DE MINAS LTDA.;EMPORIO RAIZ DE MINAS;CAMANDUCAIA;35;ATIVO;SEG;306
12212;CORONEL GASTRO BAR;CORONEL GASTRO BAR;EXTREMA;40;ATIVO;TER;404
12213;SUPERMERCADO NEZINHO LTDA;SUPERMERCADO NEZINHO;SENADOR AMARAL;13;ATIVO;QUI;502
12214;52.521.326 MATHEUS HENRIQUE CARDOSO;MATHEUS HENRIQUE CARDOSO;CAMBUI;33;ATIVO;TER;102
12215;RESENHA SOCIETY BAR LTDA;RESENHAS;ITAPEVA;42;ATIVO;TER;501
12216;54.731.512 ALISSON FABRICIO DA ROSA CAVALCANTE;MAMMA MIA;TOCOS DO MOJI;35;ATIVO;QUA;801
12218;PANIFICADORA BERTOLOTTI LTDA;PANIFICADORA BERTOLOTTI;EXTREMA;40;ATIVO;QUI;400
12221;GONCALVES GRISOLIA LTDA;FARMACIA ULTRA POPULAR;JACUTINGA;48;ATIVO;SEG;551
12223;DELICIAS DA REGIAO LTDA;DELICIAS DA REGIAO;JACUTINGA;48;ATIVO;QUA;553
12224;28.604.404 FRANCISCA FERNANDES;FRANCISCA FERNANDES;JACUTINGA;46;ATIVO;QUA;554
12225;JOSE RENALDO DA SILVA;HAMBURGUERIA ALTAS HORAS;EXTREMA;40;ATIVO;QUA;402
12226;55.717.782 THALES MORAIS DA ROSA;;OURO FINO;45;ATIVO;QUI;704
12228;COSTELAO STEAK HOUSE LTDA;COSTELAO STEAK HOUSE;CAMBUI;33;ATIVO;SEG;101
12229;55.460.603 JOSIANE APARECIDA MACEDO;;CAMBUI;33;ATIVO;QUI;103
12232;55.421.016 MATHEUS DE PAULA DA SILVA;KUKA FRESCA;BUENO BRANDAO;46;ATIVO;SEG;251
12234;NOVITA ALIMENTACAO LTDA;VBI LOG;POUSO ALEGRE;14;ATIVO;QUI;410
12235;MARIA SANTOS FERREIRA;MARIA SANTOS FERREIRA;SENADOR AMARAL;13;ATIVO;QUI;751
12237;TOCA DA ONCA LTDA;TOCA DA ONCA;OURO FINO;45;ATIVO;QUA;703
12238;WINIKE CAUE DE MORAES VICENTE;WINIKE FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12239;FARMA BEM POPULAR BRASIL LTDA;FARMA BEM POPULAR BRASIL;OURO FINO;45;ATIVO;QUA;703
12243;TAHIS DE ALMEIDA DO ESPIRITO SANTO 04729624696;TAHIS DE ALMEIDA DO ESPIRITO;JACUTINGA;48;ATIVO;QUA;556
12245;RESTAURANTE E LANCHONETE MUNDAO LTDA;RESTAURANTE E LANCH MUNDAO;JACUTINGA;48;ATIVO;QUA;553
12246;25.145.190 LUPERCIO HENRIQUE GUEDES JUNIOR;ADEGA JP;MONTE SIAO;48;ATIVO;QUI;605
12248;ELIANE DE SOUSA NUNES PANIFICADORA E MERCEARIA;PANIF E MER MORADA DO VENTO;CAMBUI;33;ATIVO;SEG;101
12251;56.107.324 MARCIA APARECIDA ANSELMO;MARCIA APARECIDA ANSELMO;OURO FINO;45;ATIVO;QUI;704
12254;45.748.812 FRANCISCO SILVA NETO;BAR DO CHICO;BUENO BRANDAO;46;ATIVO;SEG;250
12255;VITHOR FERNANDEZ MELO DA SILVA;VITHOR FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12256;53.998.710 ERIBERTO JOSE DA SILVA;PADARIA NORDESTINA;EXTREMA;35;ATIVO;TER;852
12257;JEAN CARLOS SIQUEIRA DE OLIVEIRA;ENZO SIQUEIRA LICITACOES;TOLEDO;13;ATIVO;QUA;851
12258;PATRICIA VIEIRA PEREIRA;PIAIA GRILL;CAMANDUCAIA;42;ATIVO;QUA;302
12260;JOAO RICARDO BENTO;BAR DO PARADINHA;JACUTINGA;46;ATIVO;QUA;554
12265;DANIELE CRISTINA DA SILVA 12007067650;DANIELE CRISTINA DA SILVA 120;EXTREMA;35;ATIVO;TER;852
12266;55.673.884 CARLOS ALBERTO DA SILVA;CARLOS ALBERTO DA SILVA;CAMANDUCAIA;42;ATIVO;QUI;301
12268;GUSTAVO FAVERO FRULLANI;MERCADO VIZA;ITAPEVA;35;ATIVO;TER;852
12270;56.079.913 SUZANA DA SILVA CEZARANI;SUZANA DA SILVA CEZARANI;JACUTINGA;46;ATIVO;QUA;554
12272;WENDER SILVERIO DA COSTA 14417255636;DELICIAS DA LILI;CAMBUI;33;ATIVO;SEG;101
12278;51.044.215 VALDIRENE LIMA DOS SANTOS;ADEGA LIMA;MONTE SIAO;48;ATIVO;QUI;602
12279;LUAN SOUZA PONTES LEITE;LUAN SOUZA FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12286;SODEXO DO BRASIL COMERCIAL S.A.;17730 - BALL EXTREMA - FOOD;BELO HORIZONTE;14;ATIVO;QUI;410
12287;CHRISTIANO CEZAR PEREIRA 92500757668;CHRISTIANO CEZAR PEREIRA;BOM REPOUSO;13;ATIVO;SEG;151
12289;VIVIANE ALVES MARTINS 21841833851;VIVIANE ALVES MARTINS;CAMANDUCAIA;42;ATIVO;QUI;301
12290;57.269.116 JOAO CARLOS DA SILVA JUNIOR;JOAO CARLOS DA SILVA JUNIOR;EXTREMA;40;ATIVO;QUI;400
12291;CKBR BEBIDAS LTDA;KAISER BRASIL;EXTREMA;10;ATIVO;SEG;1
12292;RESTAURANTE O FORTE DE MINAS LTDA.;RESTAURANTE O FORTE DE MINAS;CAMANDUCAIA;35;ATIVO;SEG;304
12293;MARA REGINA FLORENTINO DE VITTO;LOPES RESTAURANTE;EXTREMA;35;ATIVO;TER;854
12295;EMPORIO DE MINAS CAMANDUCAIA LTDA;EMPORIO DE MINAS;CAMANDUCAIA;42;ATIVO;SEG;406
12297;THAINA PEREIRA DOS SANTOS;QUITANDA DO BAIANO;MONTE SIAO;48;ATIVO;QUI;602
12298;CARLOS EDUARDO DE PAULO SANTOS;CARLOS FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12300;57.330.536 AMANDA APARECIDA FERREIRA TEODORO;AMANDA APARECIDA F. TEODORO;OURO FINO;45;ATIVO;TER;702
12302;BARBEARIA FAGUINHO COUTO LTDA;BARBARIA FAGUINHO COUTO;OURO FINO;45;ATIVO;TER;702
12303;TRANSPORTADORA TATITA & FACCIO LTDA;TRANSPORTADORA TATITA & FACCI;CAMBUI;10;ATIVO;SEG;1
12306;NAMBOS LTDA;NAMBOS;CAMANDUCAIA;35;ATIVO;SEG;304
12307;ITAPLANTAS GARDEN CENTER LTDA;ITAPLANTAS GARDEN CENTER;ITAPEVA;42;ATIVO;SEG;406
12308;RESTAURANTE GALINHA DA ROCA 1 LTDA;RESTAURANTE GALINHA DA ROCA;CAMANDUCAIA;14;ATIVO;SEG;304
12309;56.984.462 PEDRO REINALDO DOS SANTOS;PEDRO REINALDO DOS SANTOS;EXTREMA;40;ATIVO;TER;401
12310;57.508.115 LAUANA DE ALMEIDA CRISPIM LOPES;LAUANA DE ALMEIDA CRISPIM;CAMANDUCAIA;42;ATIVO;QUI;301
12312;JACIANE FREITAS GOMES;MERCADO DA CARNE MS2;MONTE SIAO;48;ATIVO;QUI;602
12313;45.549.622 ROSILENE MARIA DA SILVA AGUIAR;ROSILENE MARIA DA SILVA AGUIA;EXTREMA;35;ATIVO;TER;854
12314;47.503.499 JOAO MARCELO GONCALVES LEME;RESTAURANTE E PIZZARIA DA SOL;TOLEDO;13;ATIVO;QUA;851
12318;ALIVY COMERCIO DE ALIMENTOS LTDA;BECO DA PRACA;CAMBUI;33;ATIVO;QUI;103
12319;57.727.468 GABRIEL RAMOS LINS;GABRIEL RAMOS LINS;SENADOR AMARAL;13;ATIVO;QUI;502
12320;37.916.231 FERNANDA APARECIDA SILVA DO COUTO;BOM APETITE MINEIRO;OURO FINO;45;ATIVO;SEG;701
12322;MARCOS VINICIUS GODOI DE OLIVEIRA;MARCOS VINICIUS GODOI;MONTE SIAO;48;ATIVO;QUI;602
12323;52.902.138 JOSIMAR RODRIGUES DE MOURA;HOUSE BURGUER;INCONFIDENTES;46;ATIVO;TER;451
12324;57.673.099 ROSA MARIA MOTA;ROSA MARIA MOTA;ITAPEVA;42;ATIVO;TER;501
12325;JERUSA DOS SANTOS;MERCEARIA GARCIA;OURO FINO;46;ATIVO;QUA;557
12326;MATHEUS FELIPE DA SILVA;MATHEUS FELIPE FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12328;51.607.746 WELINGTON GONZAGA TREVA;MERCEARIA DO GONZAGA;EXTREMA;40;ATIVO;SEG;411
12329;53.705.308 PAULA DONIZETTI FRANCO;PAULA DONIZETTI FRANCO;EXTREMA;35;ATIVO;TER;854
12330;ESPETARIA SABOR DA MONTANHA LTDA;ESPETARIA SABOR DA MONTANHA;CAMANDUCAIA;35;ATIVO;SEG;304
12333;GRASIELA NUNES PAES;FLOR MORENA MODA FITNESS;CAMANDUCAIA;42;ATIVO;QUI;301
12334;24.769.708 THAIS PETRONI;THAIS PETRONI;OURO FINO;45;ATIVO;QUI;704
12335;RICARDO RIBEIRO DIONISIO 07827166601;RICARDO RIBEIRO DIONISIO;OURO FINO;45;ATIVO;QUI;704
12336;58.055.894 EDMILSON BENTO DA SILVA;EDMILSON BENTO DA SILVA;SENADOR AMARAL;13;ATIVO;QUI;502
12341;VANESSA JURADO PURAS;VANESSA JURADO PURAS;TOLEDO;13;ATIVO;QUA;851
12342;MARCO AURELIO FONSECA PEREIRA;MARCO AURELIO FONSECA PEREIRA;CAMANDUCAIA;14;ATIVO;SEG;305
12343;50.910.026 BRENDA ALISSA DE ARAUJO;BRENDA ALISSA DE ARAUJO;CAMBUI;33;ATIVO;TER;102
12344;WOUK SALGADO LTDA;CASA DAS COXINHAS;ITAPEVA;42;ATIVO;TER;501
